        ra        
 203.477849509425
 203.962279904063
 204.553706326069
 203.447258751523
 205.041507470969
 204.997083299686
 205.428615492208
 205.311307367521
 204.311294384091
 204.374135109835
 205.357520679247
 204.373199151384
  203.41690313436
 203.999122278696
 204.437304059712
 203.707263624005
 204.060729074217
 204.161715502269
 204.260060369143
 204.374496477972
 204.147129689578
 204.362814699014
 205.061261367243
 203.301819823728
 205.304530351144
 205.173445495088
 203.743996879481
 204.327318354399
 204.443403289705
 203.383390089841
 203.894871049981
  203.44116815399
 203.612028540194
 205.203600178475
 204.212565526615
 203.798095512859
 204.582975513642
 203.566690024996
 205.266883582814
 203.954881783254
 204.671605929477
 204.878630467859
  205.23302522122
 205.075945612485
 204.956478289941
 203.307628924994
 204.694587173114
 204.086494322715
 203.314043297673
  203.42372519608
  205.21016984047
 205.296990940933
 204.258823992236
 203.740409273053
 204.840195243467
 204.681225747649
 203.972765781433
 204.039593566662
 204.002498113391
 204.377653622494
 204.702798882047
 204.341358656043
 205.188266125227
 203.394123622698
 203.802264535416
 204.040335743204
 205.339189739229
 204.310910015325
  205.03955402387
  203.86422943012
 204.741101017459
 205.000793731108
 203.871843794837
 204.469685010076
 205.232836727348
 203.443539050136
 203.724836630442
 203.992675876175
 205.180265590402
  205.38969755492
 205.282049334613
 204.828237745458
 205.152084649867
 204.692524712621
 204.759730008596
 204.476928504051
 203.488646136921
 204.588913993643
  203.80117863993
 204.963675969112
 203.505535659518
 203.461830142156
 204.315483499724
 203.827215763169
 204.110458378687
 205.320249268671
 204.531151366124
    204.669037035
  204.88990305906
  204.17063132934
 204.542818747731
 204.319629220605
 205.029068256114
 205.084031962274
 203.802563408673
 204.900780378544
 204.985783692054
 205.096949940548
 203.416659605945
 204.313185472503
 204.594963032087
 204.364906190331
 205.357526409273
 203.627667689261
 204.362455566163
 204.776574079157
 204.745586406687
 204.762486322764
 203.907833462151
 203.976976614413
 205.165977134393
 204.202770491279
 205.250559944092
 204.288639794785
 204.917951652379
 204.653833979405
 203.259424004821
  203.74731808499
  203.69444266899
 203.639657306918
 205.098729567768
 204.349720002943
 203.491603404008
 204.319907624785
 205.128373226044
 203.695838661039
 203.939777943023
 204.422692033163
 204.796267107135
 203.942980388645
 204.485948472663
 203.715606886282
 204.462938910966
 203.579863281865
 204.857033037702
 203.763652187897
 205.388107037068
 203.743957818433
 203.569964014311
 204.183969827645
 205.063981028313
 204.378179967863
 203.567608356599
 204.484741360552
 203.455855239392
 204.720286691431
 204.970530128462
 203.768793806473
 204.029581851715
 205.247287718548
 203.510943598826
 204.768604439799
 205.097132876087
  204.07621418235
 204.540051509865
 204.269742472805
 204.342300528032
 205.175592127206
 205.168363856288
 205.332424827482
 204.001689154074
 203.302582476889
  203.76333045282
 203.873999426732
 205.408683674027
 205.440011057065
 204.418782679528
  205.29266759875
 203.978269674243
  204.96699824988
 203.775856844712
 204.850142316426
  204.54578658248
 203.265905330617
 204.970067893774
  205.24187773716
 204.782756796619
 204.301307798238
 204.604506953423
 203.868346821161
 204.735372576159
 203.485844040716
  204.54354606186
 205.298810200123
 204.277955980764
 205.096461943253
 203.784665087215
 204.664846439228
 204.870464089647
 204.411102698596
 205.293075314465
 203.465442930482
 205.259631622297
 204.218397736401
 204.589956792781
 204.909167315363
 204.304047179927
 203.348518069869
 203.584751399534
 205.211261543142
 203.327492158916
 204.236782366386
 204.024030369374
 203.538715022187
 205.179307599669
 204.473864521263
 205.058376219131
 203.221019978337
 203.400558367583
 203.404319351503
 205.416363672288
  204.20183440248
 205.175781098723
 204.946074520963
  205.13307633828
 204.907751641934
 204.531095177947
 204.229223849898
 204.717842352454
 204.946032495376
 203.494934741332
 203.978413463597
 204.760735646425
 203.908280658118
 203.605378361486
   203.7739734029
 203.960686733586
 204.467541010366
 205.433943321271
 204.285016294459
 204.729333363703
 204.897222103474
 204.749530237482
  203.60498268819
 204.641535184625
 204.630707515128
 203.582022473154
 204.611293587121
 203.700761670698
 204.217620433124
 203.585803363373
 204.265693521993
 203.403482608625
  204.86740136176
 204.132664345354
 204.437910617919
 204.182138367832
 205.143984088364
 205.384053523698
 204.108493019695
 204.941357087901
 203.702053481885
 204.804711134377
 204.986484125148
 204.879865880465
  205.35753049006
 204.525124213619
 203.764974441486
 205.143686885954
 203.393031649779
 203.575544122765
 204.951794380918
 203.691959661244
 204.525446592395
 204.538014351016
 203.408024154991
 203.919252475033
 203.266787797549
 203.533800684374
 204.428117239944
  204.62947148836
 204.792390247886
 203.844795338369
 205.134561573248
 205.410843674404
 205.304934862514
 203.407182284565
 203.426566297866
 205.300778103997
 204.588721773651
 205.160760763045
 203.678415461219
 203.286551257991
 204.713689372627
 205.204847911232
 203.756593753662
 204.640280218729
 203.981009093712
 204.543921054856
 204.556718632791
 205.075562756615
 204.471689560638
 204.967666243829
 203.890733614022
 205.326223716856
 204.014602758187
  203.71419306859
 204.465244161798
 204.892895785027
 204.333289547476
 205.284323167579
 203.357658341123
 203.488442629438
 203.407597940579
 205.404485006374
 204.308409169968
 205.056566224994
 205.412188925055
 205.253816153384
 204.601056333325
 205.298160966056
 204.184040526531
 205.214953522601
 204.120165123487
 205.296317335033
  204.13284553495
 204.919836818186
 203.800164127922
 203.567417884637
 203.866907600408
 204.850736179994
  203.54392844129
 203.752907871081
 203.574540531417
 203.445487759571
 205.388549897395
  203.28334366996
 203.441365171064
  203.39426033682
 204.969370634354
 204.814088697155
 203.634600420046
 204.573280721901
  204.03906235343
  203.78293826092
 203.411769896654
 205.366248173421
 205.409368910829
 204.614924894011
 205.314193956126
 205.230821880924
 204.568862113709
 204.258320500083
 204.735819597528
 204.234363508382
 203.799662061531
 203.285862848748
 204.363937907754
 204.744040959704
 204.132462016825
 205.041971787073
 203.999450772195
 205.182068669749
 204.821280695534
 203.845306376649
  205.31555166185
 204.847741512957
 203.526650956061
 205.153757201345
 204.270239761511
 204.724348518651
 203.632909358608
 205.157719845889
 204.684115364418
 203.975376424734
 205.142944409246
 203.916434910706
 205.155581271901
 203.470920386613
 205.060121395533
 203.335576236981
 205.042693709137
 204.496491330581
 204.371460066576
 204.372412110342
 204.652180593287
 204.648786672277
 203.631114284495
 204.056236967102
 203.399563679039
   205.1933688466
 204.171912570532
 203.243795760364
 204.992844388479
 204.706741270077
 205.241181527543
 204.306275849695
  204.98938831755
  204.29860621052
 203.331176290311
 205.328584112225
 203.980231536631
 205.173379845901
 204.851901974201
 205.222168699799
 204.940898894614
 203.376714536588
 204.318693969682
  203.62051831608
 203.281212544112
 204.088328500653
 204.526532691408
 204.634805063467
 205.256043982959
 205.388800482043
 204.613891308311
 204.655977837238
 204.981249588481
 204.749142763505
 205.315978494145
 203.570473837844
 203.851763733518
 203.738854064012
 205.271540765961
 205.292383040368
  203.94399766707
 204.509510960666
 204.437001740873
 203.939793767928
 205.348405513424
 204.118196389143
 203.703024093239
 203.430723369047
 204.783392109524
 204.467001150689
 204.481100396233
 203.593735602982
 204.260015715296
 204.445501868486
 203.280351343459
 203.378713512636
 205.101474974643
 204.165540742982
 203.609926104113
 204.266275359523
 203.499995080863
 203.737840012576
 203.656990016646
 205.384130634261
 203.581876519887
 204.659041702204
 204.393068331205
 203.477378281064
  203.97162910888
 203.376530929535
 205.069583640303
 204.638128587499
 203.299165683142
 204.468939732587
 205.249129851722
 203.855717441844
 204.662370874741
 203.532168534064
 203.814396521609
 204.183698665133
 203.301753692597
 204.796006866077
 205.233946850548
 204.321382159999
 204.770825727399
 204.577042543552
 203.462580904031
 204.163355740824
 204.082466229786
 204.295319832446
 205.353277905429
 203.329616851497
 203.466153031049
 204.115970577872
 204.692060486514
 203.788460736229
 204.476509291743
  204.98100148747
 204.304814439765
 204.252564996147
 205.153237080138
 204.666729266269
 205.256842685484
 204.472330137684
 203.410075467163
 203.555243813311
  203.39134225028
 204.542367474154
  203.94772706149
 203.611084811048
 204.778624534872
 205.286531510648
 205.043634647405
 204.333152841927
 203.470845900194
   204.0626776432
 204.980184419021
 203.643348724349
 204.082323122512
 204.660285530551
 204.018193122094
 204.655632228099
 205.153989903111
 203.349897979392
 203.264331276271
 203.502725360486
 203.521157954175
 203.427556489886
 203.721766199083
 205.350254975446
 205.370195666337
 205.144755249527
  204.34378507606
 205.180756535508
 203.536925339468
 203.794374375859
 205.208120663843
 204.006193147615
 205.428664305797
 203.612125924294
 204.558476620053
 204.121472761512
 204.705539899925
 204.716134030289
 205.295432971102
   203.5157751538
 204.287818933713
 203.710235989213
 203.238544125877
 203.343529300392
 205.387047140429
  205.41008467339
 203.348840286778
 205.039635050065
  204.53392135956
 204.408100843257
 205.264753534252
 203.697610114875
 204.057363651361
 203.935971701579
 204.763815137352
 204.167060535181
 203.501989088195
 205.367960808381
 204.969493591283
  204.14946076634
 204.116682490596
 203.528309262415
 204.462639087377
 205.340480891728
 205.213032012189
 205.142642494907
 205.062057563671
   204.5724941355
 203.279660951353
 205.321963686938
 204.084885613184
 204.884145216283
 203.869813208997
 204.913852389336
 203.714018876259
 203.799825850288
 205.427073308263
 205.115488642722
 204.276916933998
 204.148919314122
 204.048308327725
 205.178473382879
 203.311249921458
  203.57776295161
 203.290416308824
 203.566236863983
 203.266083504515
  205.42754389435
 204.038402599781
 205.164547714633
 203.625998534238
  204.44633784184
 204.603507393611
 203.949280736269
 204.129664312601
 205.195238370172
 204.776956897655
 204.503635054572
 203.287775760876
 204.369906118194
 204.596368186166
 203.257602394209
 204.694892634393
 204.176508123433
 204.656569640058
 205.436679250566
  203.28477547286
 204.623109021245
 203.482634319103
 203.242670649404
 203.558854574279
 203.269734545594
 204.818354941319
 204.378231821455
 204.990474838561
 203.560579216886
(999 rows)

